id,family,n,precision,selected,correct,oracle,reference_correct,selection_changed
f1-01,1,4,4,658,False,False,False,False
f1-02,1,4,4,477,False,False,False,False
f1-04,1,4,4,105,True,True,True,False
f1-05,1,4,4,247,False,False,False,False
f1-07,1,4,4,738,False,False,False,False
f1-08,1,4,4,442,False,False,False,False
f1-10,1,4,4,265,False,True,False,True
f1-11,1,4,4,21,True,True,True,False
f1-13,1,4,4,484,False,False,False,False
f1-14,1,4,4,1262,False,False,False,True
f1-16,1,4,4,377,False,False,False,False
f1-17,1,4,4,1242,False,False,False,False
f1-19,1,4,4,730,False,False,False,False
f1-20,1,4,4,122,False,False,False,False
f1-22,1,4,4,595,False,False,False,False
f1-23,1,4,4,312,False,False,False,True
f1-25,1,4,4,85,False,False,False,False
f1-26,1,4,4,361,False,False,False,False
f1-28,1,4,4,372,False,False,False,False
f1-29,1,4,4,801,False,False,False,True
f2-01,2,4,4,831,False,False,False,True
f2-02,2,4,4,748,False,False,False,False
f2-04,2,4,4,715,False,False,False,False
f2-05,2,4,4,744,True,True,True,False
f2-07,2,4,4,605,False,False,False,False
f2-08,2,4,4,144,False,True,False,False
f2-10,2,4,4,294,False,False,False,False
f2-11,2,4,4,1197,False,True,False,False
f2-13,2,4,4,1616,False,False,False,True
f2-14,2,4,4,772,False,False,False,False
f2-16,2,4,4,1282,False,False,False,False
f2-17,2,4,4,160,False,False,False,False
f2-19,2,4,4,351,False,False,False,False
f2-20,2,4,4,596,False,False,False,False
f2-22,2,4,4,686,False,True,False,True
f2-23,2,4,4,342,True,True,True,False
f2-25,2,4,4,103,False,False,False,False
f2-26,2,4,4,1441,False,False,False,True
f2-28,2,4,4,1992,False,False,False,False
f2-29,2,4,4,263,False,True,True,True
f3-01,3,4,4,481,True,True,True,False
f3-02,3,4,4,54,False,False,False,True
f3-04,3,4,4,107,True,True,True,False
f3-05,3,4,4,-6,False,False,False,True
f3-07,3,4,4,305,True,True,False,True
f3-08,3,4,4,439,False,False,False,True
f3-10,3,4,4,376,False,False,False,False
f3-11,3,4,4,188,False,False,False,False
f3-13,3,4,4,-1,False,False,False,False
f3-14,3,4,4,362,False,False,False,True
f3-16,3,4,4,287,False,True,False,False
f3-17,3,4,4,979,False,False,False,False
f3-19,3,4,4,115,False,True,False,False
f3-20,3,4,4,553,False,False,False,False
f3-22,3,4,4,551,False,False,False,False
f3-23,3,4,4,685,False,True,False,True
f3-25,3,4,4,125,False,False,False,True
f3-26,3,4,4,74,False,False,False,False
f3-28,3,4,4,259,False,False,False,False
f3-29,3,4,4,92,False,False,False,False
f0-01,0,8,native,40,False,True,False,False
f0-02,0,8,native,55,False,False,False,False
f0-04,0,8,native,55,False,True,False,False
f0-05,0,8,native,52,False,True,False,False
f0-07,0,8,native,38,False,False,False,False
f0-08,0,8,native,48,False,False,False,False
f0-10,0,8,native,67,False,False,False,False
f0-11,0,8,native,22,False,False,False,False
f0-13,0,8,native,55,True,True,True,False
f0-14,0,8,native,56,False,True,False,False
f0-16,0,8,native,71,False,False,False,False
f0-17,0,8,native,35,False,True,False,False
f0-19,0,8,native,57,False,True,False,False
f0-20,0,8,native,38,False,True,False,False
f0-22,0,8,native,41,False,False,False,False
f0-23,0,8,native,33,False,True,False,False
f0-25,0,8,native,13,True,True,True,False
f0-26,0,8,native,60,False,True,False,False
f0-28,0,8,native,77,False,False,False,False
f0-29,0,8,native,31,True,True,True,False
f1-01,1,8,native,629,True,True,True,False
f1-02,1,8,native,477,False,False,False,False
f1-04,1,8,native,105,True,True,True,False
f1-05,1,8,native,227,False,True,False,False
f1-07,1,8,native,715,False,False,False,False
f1-08,1,8,native,410,False,False,False,False
f1-10,1,8,native,278,False,True,False,False
f1-11,1,8,native,21,True,True,True,False
f1-13,1,8,native,484,False,False,False,False
f1-14,1,8,native,1226,False,False,False,False
f1-16,1,8,native,355,False,False,False,False
f1-17,1,8,native,1208,False,False,False,False
f1-19,1,8,native,728,True,True,True,False
f1-20,1,8,native,122,False,True,False,False
f1-22,1,8,native,575,True,True,True,False
f1-23,1,8,native,288,False,False,False,False
f1-25,1,8,native,85,False,False,False,False
f1-26,1,8,native,342,False,False,False,False
f1-28,1,8,native,372,False,False,False,False
f1-29,1,8,native,772,False,False,False,False
f2-01,2,8,native,840,False,False,False,False
f2-02,2,8,native,748,False,False,False,False
f2-04,2,8,native,715,False,False,False,False
f2-05,2,8,native,744,True,True,True,False
f2-07,2,8,native,612,True,True,True,False
f2-08,2,8,native,144,False,True,False,False
f2-10,2,8,native,294,False,True,False,False
f2-11,2,8,native,1197,False,True,False,False
f2-13,2,8,native,1640,False,True,False,False
f2-14,2,8,native,762,False,False,False,False
f2-16,2,8,native,1292,False,False,False,False
f2-17,2,8,native,160,False,False,False,False
f2-19,2,8,native,330,True,True,True,False
f2-20,2,8,native,558,False,False,False,False
f2-22,2,8,native,732,False,True,False,False
f2-23,2,8,native,342,True,True,True,False
f2-25,2,8,native,130,True,True,True,False
f2-26,2,8,native,1452,False,False,False,False
f2-28,2,8,native,1961,False,False,False,False
f2-29,2,8,native,282,False,True,False,False
f3-01,3,8,native,495,False,True,False,False
f3-02,3,8,native,71,False,True,False,False
f3-04,3,8,native,107,True,True,True,False
f3-05,3,8,native,26,False,False,False,False
f3-07,3,8,native,299,False,True,False,False
f3-08,3,8,native,386,False,False,False,False
f3-10,3,8,native,376,False,False,False,False
f3-11,3,8,native,211,False,False,False,False
f3-13,3,8,native,-11,False,True,False,False
f3-14,3,8,native,372,False,False,False,False
f3-16,3,8,native,287,False,True,False,False
f3-17,3,8,native,979,False,False,False,False
f3-19,3,8,native,101,False,True,False,False
f3-20,3,8,native,553,False,False,False,False
f3-22,3,8,native,545,False,True,False,False
f3-23,3,8,native,665,False,True,False,False
f3-25,3,8,native,127,False,False,False,False
f3-26,3,8,native,74,False,False,False,False
f3-28,3,8,native,259,False,True,False,False
f3-29,3,8,native,77,False,False,False,False
f0-01,0,8,8,40,False,True,False,False
f0-02,0,8,8,55,False,False,False,False
f0-04,0,8,8,55,False,True,False,False
f0-05,0,8,8,52,False,True,False,False
f0-07,0,8,8,38,False,False,False,False
f0-08,0,8,8,48,False,False,False,False
f0-10,0,8,8,67,False,False,False,False
f0-11,0,8,8,22,False,False,False,False
f0-13,0,8,8,55,True,True,True,False
f0-14,0,8,8,56,False,True,False,False
f0-16,0,8,8,71,False,False,False,False
f0-17,0,8,8,35,False,True,False,False
f0-19,0,8,8,57,False,True,False,False
f0-20,0,8,8,38,False,True,False,False
f0-22,0,8,8,41,False,False,False,False
f0-23,0,8,8,33,False,True,False,False
f0-25,0,8,8,13,True,True,True,False
f0-26,0,8,8,60,False,True,False,False
f0-28,0,8,8,77,False,False,False,False
f0-29,0,8,8,31,True,True,True,False
f1-01,1,8,8,629,True,True,True,False
f1-02,1,8,8,477,False,False,False,False
f1-04,1,8,8,105,True,True,True,False
f1-05,1,8,8,227,False,True,False,False
f1-07,1,8,8,715,False,False,False,False
f1-08,1,8,8,410,False,False,False,False
f1-10,1,8,8,278,False,True,False,False
f1-11,1,8,8,21,True,True,True,False
f1-13,1,8,8,484,False,False,False,False
f1-14,1,8,8,1226,False,False,False,False
f1-16,1,8,8,355,False,False,False,False
f1-17,1,8,8,1208,False,False,False,False
f1-19,1,8,8,728,True,True,True,False
f1-20,1,8,8,122,False,True,False,False
f1-22,1,8,8,575,True,True,True,False
f1-23,1,8,8,288,False,False,False,False
f1-25,1,8,8,85,False,False,False,False
f1-26,1,8,8,342,False,False,False,False
f1-28,1,8,8,372,False,False,False,False
f1-29,1,8,8,772,False,False,False,False
f2-01,2,8,8,831,False,False,False,True
f2-02,2,8,8,748,False,False,False,False
f2-04,2,8,8,715,False,False,False,False
f2-05,2,8,8,744,True,True,True,False
f2-07,2,8,8,612,True,True,True,False
f2-08,2,8,8,144,False,True,False,False
f2-10,2,8,8,294,False,True,False,False
f2-11,2,8,8,1197,False,True,False,False
f2-13,2,8,8,1640,False,True,False,False
f2-14,2,8,8,762,False,False,False,False
f2-16,2,8,8,1292,False,False,False,False
f2-17,2,8,8,160,False,False,False,False
f2-19,2,8,8,330,True,True,True,False
f2-20,2,8,8,558,False,False,False,False
f2-22,2,8,8,732,False,True,False,False
f2-23,2,8,8,342,True,True,True,False
f2-25,2,8,8,130,True,True,True,False
f2-26,2,8,8,1452,False,False,False,False
f2-28,2,8,8,1961,False,False,False,False
f2-29,2,8,8,282,False,True,False,False
f3-01,3,8,8,481,True,True,False,True
f3-02,3,8,8,71,False,True,False,False
f3-04,3,8,8,107,True,True,True,False
f3-05,3,8,8,26,False,False,False,False
f3-07,3,8,8,291,False,True,False,True
f3-08,3,8,8,386,False,False,False,False
f3-10,3,8,8,376,False,False,False,False
f3-11,3,8,8,181,False,False,False,True
f3-13,3,8,8,-11,False,True,False,False
f3-14,3,8,8,372,False,False,False,False
f3-16,3,8,8,287,False,True,False,False
f3-17,3,8,8,979,False,False,False,False
f3-19,3,8,8,101,False,True,False,False
f3-20,3,8,8,541,False,False,False,True
f3-22,3,8,8,545,False,True,False,False
f3-23,3,8,8,665,False,True,False,False
f3-25,3,8,8,127,False,False,False,False
f3-26,3,8,8,74,False,False,False,False
f3-28,3,8,8,259,False,True,False,False
f3-29,3,8,8,77,False,False,False,False
f0-01,0,8,4,41,False,True,False,True
f0-02,0,8,4,55,False,False,False,False
f0-04,0,8,4,57,True,True,False,True
f0-05,0,8,4,52,False,True,False,False
f0-07,0,8,4,38,False,False,False,False
f0-08,0,8,4,40,False,False,False,True
f0-10,0,8,4,67,False,False,False,False
f0-11,0,8,4,22,False,False,False,False
f0-13,0,8,4,55,True,True,True,False
f0-14,0,8,4,56,False,True,False,False
f0-16,0,8,4,71,False,False,False,False
f0-17,0,8,4,35,False,True,False,False
f0-19,0,8,4,57,False,True,False,False
f0-20,0,8,4,38,False,True,False,False
f0-22,0,8,4,41,False,False,False,False
f0-23,0,8,4,33,False,True,False,False
f0-25,0,8,4,13,True,True,True,False
f0-26,0,8,4,60,False,True,False,False
f0-28,0,8,4,77,False,False,False,False
f0-29,0,8,4,39,False,True,True,True
f1-01,1,8,4,629,True,True,True,False
f1-02,1,8,4,477,False,False,False,False
f1-04,1,8,4,105,True,True,True,False
f1-05,1,8,4,227,False,True,False,False
f1-07,1,8,4,715,False,False,False,False
f1-08,1,8,4,435,False,False,False,True
f1-10,1,8,4,278,False,True,False,False
f1-11,1,8,4,21,True,True,True,False
f1-13,1,8,4,484,False,False,False,False
f1-14,1,8,4,1262,False,False,False,True
f1-16,1,8,4,377,False,False,False,True
f1-17,1,8,4,1242,False,False,False,True
f1-19,1,8,4,746,False,True,True,True
f1-20,1,8,4,145,True,True,False,True
f1-22,1,8,4,575,True,True,True,False
f1-23,1,8,4,312,False,False,False,True
f1-25,1,8,4,85,False,False,False,False
f1-26,1,8,4,342,False,False,False,False
f1-28,1,8,4,372,False,False,False,False
f1-29,1,8,4,804,False,False,False,True
f2-01,2,8,4,831,False,False,False,True
f2-02,2,8,4,748,False,False,False,False
f2-04,2,8,4,715,False,False,False,False
f2-05,2,8,4,744,True,True,True,False
f2-07,2,8,4,605,False,True,True,True
f2-08,2,8,4,101,False,True,False,True
f2-10,2,8,4,294,False,True,False,False
f2-11,2,8,4,1197,False,True,False,False
f2-13,2,8,4,1640,False,True,False,False
f2-14,2,8,4,762,False,False,False,False
f2-16,2,8,4,1320,False,False,False,True
f2-17,2,8,4,160,False,False,False,False
f2-19,2,8,4,324,False,True,True,True
f2-20,2,8,4,595,False,False,False,True
f2-22,2,8,4,686,False,True,False,True
f2-23,2,8,4,342,True,True,True,False
f2-25,2,8,4,130,True,True,True,False
f2-26,2,8,4,1441,False,False,False,True
f2-28,2,8,4,1961,False,False,False,False
f2-29,2,8,4,282,False,True,False,False
f3-01,3,8,4,501,False,True,False,True
f3-02,3,8,4,48,False,True,False,True
f3-04,3,8,4,107,True,True,True,False
f3-05,3,8,4,-11,False,False,False,True
f3-07,3,8,4,305,True,True,False,True
f3-08,3,8,4,439,False,False,False,True
f3-10,3,8,4,376,False,False,False,False
f3-11,3,8,4,211,False,False,False,False
f3-13,3,8,4,-11,False,True,False,False
f3-14,3,8,4,372,False,False,False,False
f3-16,3,8,4,287,False,True,False,False
f3-17,3,8,4,979,False,False,False,False
f3-19,3,8,4,101,False,True,False,False
f3-20,3,8,4,541,False,False,False,True
f3-22,3,8,4,545,False,True,False,False
f3-23,3,8,4,685,False,True,False,True
f3-25,3,8,4,127,False,False,False,False
f3-26,3,8,4,111,False,False,False,True
f3-28,3,8,4,233,False,True,False,True
f3-29,3,8,4,77,False,False,False,False
f0-01,0,16,native,40,False,True,False,False
f0-02,0,16,native,37,False,True,False,False
f0-04,0,16,native,55,False,True,False,False
f0-05,0,16,native,52,False,True,False,False
f0-07,0,16,native,37,False,True,False,False
f0-08,0,16,native,38,True,True,True,False
f0-10,0,16,native,65,False,True,False,False
f0-11,0,16,native,22,False,True,False,False
f0-13,0,16,native,55,True,True,True,False
f0-14,0,16,native,46,False,True,False,False
f0-16,0,16,native,71,False,True,False,False
f0-17,0,16,native,35,False,True,False,False
f0-19,0,16,native,57,False,True,False,False
f0-20,0,16,native,39,False,True,False,False
f0-22,0,16,native,38,False,True,False,False
f0-23,0,16,native,28,False,True,False,False
f0-25,0,16,native,13,True,True,True,False
f0-26,0,16,native,60,False,True,False,False
f0-28,0,16,native,65,True,True,True,False
f0-29,0,16,native,31,True,True,True,False
f1-01,1,16,native,629,True,True,True,False
f1-02,1,16,native,493,False,True,False,False
f1-04,1,16,native,105,True,True,True,False
f1-05,1,16,native,219,False,True,False,False
f1-07,1,16,native,715,False,True,False,False
f1-08,1,16,native,425,True,True,True,False
f1-10,1,16,native,278,False,True,False,False
f1-11,1,16,native,21,True,True,True,False
f1-13,1,16,native,484,False,True,False,False
f1-14,1,16,native,1248,True,True,True,False
f1-16,1,16,native,355,False,True,False,False
f1-17,1,16,native,1216,True,True,True,False
f1-19,1,16,native,724,False,True,False,False
f1-20,1,16,native,115,False,True,False,False
f1-22,1,16,native,575,True,True,True,False
f1-23,1,16,native,300,True,True,True,False
f1-25,1,16,native,105,True,True,True,False
f1-26,1,16,native,363,True,True,True,False
f1-28,1,16,native,396,True,True,True,False
f1-29,1,16,native,792,True,True,True,False
f2-01,2,16,native,810,True,True,True,False
f2-02,2,16,native,738,False,True,False,False
f2-04,2,16,native,715,False,True,False,False
f2-05,2,16,native,744,True,True,True,False
f2-07,2,16,native,612,True,True,True,False
f2-08,2,16,native,144,False,True,False,False
f2-10,2,16,native,294,False,True,False,False
f2-11,2,16,native,1197,False,True,False,False
f2-13,2,16,native,1640,False,True,False,False
f2-14,2,16,native,780,True,True,True,False
f2-16,2,16,native,1292,False,True,False,False
f2-17,2,16,native,161,False,True,False,False
f2-19,2,16,native,315,False,True,False,False
f2-20,2,16,native,558,False,True,False,False
f2-22,2,16,native,692,False,True,False,False
f2-23,2,16,native,315,False,True,False,False
f2-25,2,16,native,130,True,True,True,False
f2-26,2,16,native,1454,False,True,False,False
f2-28,2,16,native,1961,False,True,False,False
f2-29,2,16,native,252,False,True,False,False
f3-01,3,16,native,462,False,True,False,False
f3-02,3,16,native,61,False,True,False,False
f3-04,3,16,native,101,False,True,False,False
f3-05,3,16,native,26,False,True,False,False
f3-07,3,16,native,299,False,True,False,False
f3-08,3,16,native,397,False,True,False,False
f3-10,3,16,native,376,False,True,False,False
f3-11,3,16,native,211,False,True,False,False
f3-13,3,16,native,-11,False,True,False,False
f3-14,3,16,native,372,False,True,False,False
f3-16,3,16,native,325,False,True,False,False
f3-17,3,16,native,979,False,True,False,False
f3-19,3,16,native,101,False,True,False,False
f3-20,3,16,native,553,False,True,False,False
f3-22,3,16,native,545,False,True,False,False
f3-23,3,16,native,686,False,True,False,False
f3-25,3,16,native,133,True,True,True,False
f3-26,3,16,native,74,False,True,False,False
f3-28,3,16,native,227,False,True,False,False
f3-29,3,16,native,77,False,True,False,False
f0-01,0,16,8,40,False,True,False,False
f0-02,0,16,8,37,False,True,False,False
f0-04,0,16,8,55,False,True,False,False
f0-05,0,16,8,52,False,True,False,False
f0-07,0,16,8,37,False,True,False,False
f0-08,0,16,8,38,True,True,True,False
f0-10,0,16,8,65,False,True,False,False
f0-11,0,16,8,22,False,True,False,False
f0-13,0,16,8,55,True,True,True,False
f0-14,0,16,8,46,False,True,False,False
f0-16,0,16,8,71,False,True,False,False
f0-17,0,16,8,35,False,True,False,False
f0-19,0,16,8,57,False,True,False,False
f0-20,0,16,8,39,False,True,False,False
f0-22,0,16,8,38,False,True,False,False
f0-23,0,16,8,28,False,True,False,False
f0-25,0,16,8,13,True,True,True,False
f0-26,0,16,8,60,False,True,False,False
f0-28,0,16,8,65,True,True,True,False
f0-29,0,16,8,31,True,True,True,False
f1-01,1,16,8,629,True,True,True,False
f1-02,1,16,8,493,False,True,False,False
f1-04,1,16,8,105,True,True,True,False
f1-05,1,16,8,219,False,True,False,False
f1-07,1,16,8,715,False,True,False,False
f1-08,1,16,8,425,True,True,True,False
f1-10,1,16,8,278,False,True,False,False
f1-11,1,16,8,21,True,True,True,False
f1-13,1,16,8,484,False,True,False,False
f1-14,1,16,8,1248,True,True,True,False
f1-16,1,16,8,355,False,True,False,False
f1-17,1,16,8,1216,True,True,True,False
f1-19,1,16,8,724,False,True,False,False
f1-20,1,16,8,115,False,True,False,False
f1-22,1,16,8,575,True,True,True,False
f1-23,1,16,8,300,True,True,True,False
f1-25,1,16,8,105,True,True,True,False
f1-26,1,16,8,363,True,True,True,False
f1-28,1,16,8,396,True,True,True,False
f1-29,1,16,8,792,True,True,True,False
f2-01,2,16,8,810,True,True,True,False
f2-02,2,16,8,738,False,True,False,False
f2-04,2,16,8,711,False,True,False,True
f2-05,2,16,8,744,True,True,True,False
f2-07,2,16,8,612,True,True,True,False
f2-08,2,16,8,144,False,True,False,False
f2-10,2,16,8,294,False,True,False,False
f2-11,2,16,8,1197,False,True,False,False
f2-13,2,16,8,1640,False,True,False,False
f2-14,2,16,8,780,True,True,True,False
f2-16,2,16,8,1292,False,True,False,False
f2-17,2,16,8,161,False,True,False,False
f2-19,2,16,8,315,False,True,False,False
f2-20,2,16,8,558,False,True,False,False
f2-22,2,16,8,692,False,True,False,False
f2-23,2,16,8,315,False,True,False,False
f2-25,2,16,8,130,True,True,True,False
f2-26,2,16,8,1452,False,True,False,True
f2-28,2,16,8,1961,False,True,False,False
f2-29,2,16,8,252,False,True,False,False
f3-01,3,16,8,462,False,True,False,False
f3-02,3,16,8,61,False,True,False,False
f3-04,3,16,8,101,False,True,False,False
f3-05,3,16,8,26,False,True,False,False
f3-07,3,16,8,291,False,True,False,True
f3-08,3,16,8,397,False,True,False,False
f3-10,3,16,8,376,False,True,False,False
f3-11,3,16,8,181,False,True,False,True
f3-13,3,16,8,-11,False,True,False,False
f3-14,3,16,8,372,False,True,False,False
f3-16,3,16,8,325,False,True,False,False
f3-17,3,16,8,979,False,True,False,False
f3-19,3,16,8,101,False,True,False,False
f3-20,3,16,8,541,False,True,False,True
f3-22,3,16,8,545,False,True,False,False
f3-23,3,16,8,686,False,True,False,False
f3-25,3,16,8,133,True,True,True,False
f3-26,3,16,8,83,False,True,False,True
f3-28,3,16,8,227,False,True,False,False
f3-29,3,16,8,77,False,True,False,False
f0-01,0,16,4,41,False,True,False,True
f0-02,0,16,4,55,False,True,False,True
f0-04,0,16,4,57,True,True,False,True
f0-05,0,16,4,49,False,True,False,True
f0-07,0,16,4,37,False,True,False,False
f0-08,0,16,4,47,False,True,True,True
f0-10,0,16,4,65,False,True,False,False
f0-11,0,16,4,15,False,True,False,True
f0-13,0,16,4,55,True,True,True,False
f0-14,0,16,4,46,False,True,False,False
f0-16,0,16,4,71,False,True,False,False
f0-17,0,16,4,35,False,True,False,False
f0-19,0,16,4,57,False,True,False,False
f0-20,0,16,4,39,False,True,False,False
f0-22,0,16,4,37,False,True,False,True
f0-23,0,16,4,28,False,True,False,False
f0-25,0,16,4,13,True,True,True,False
f0-26,0,16,4,55,False,True,False,True
f0-28,0,16,4,65,True,True,True,False
f0-29,0,16,4,39,False,True,True,True
f1-01,1,16,4,647,False,True,True,True
f1-02,1,16,4,493,False,True,False,False
f1-04,1,16,4,105,True,True,True,False
f1-05,1,16,4,219,False,True,False,False
f1-07,1,16,4,715,False,True,False,False
f1-08,1,16,4,425,True,True,True,False
f1-10,1,16,4,258,False,True,False,True
f1-11,1,16,4,21,True,True,True,False
f1-13,1,16,4,492,False,True,False,True
f1-14,1,16,4,1248,True,True,True,False
f1-16,1,16,4,377,False,True,False,True
f1-17,1,16,4,1216,True,True,True,False
f1-19,1,16,4,724,False,True,False,False
f1-20,1,16,4,115,False,True,False,False
f1-22,1,16,4,585,False,True,True,True
f1-23,1,16,4,312,False,True,True,True
f1-25,1,16,4,105,True,True,True,False
f1-26,1,16,4,363,True,True,True,False
f1-28,1,16,4,372,False,True,True,True
f1-29,1,16,4,792,True,True,True,False
f2-01,2,16,4,837,False,True,True,True
f2-02,2,16,4,748,False,True,False,True
f2-04,2,16,4,715,False,True,False,False
f2-05,2,16,4,744,True,True,True,False
f2-07,2,16,4,642,False,True,True,True
f2-08,2,16,4,101,False,True,False,True
f2-10,2,16,4,294,False,True,False,False
f2-11,2,16,4,1242,False,True,False,True
f2-13,2,16,4,1640,False,True,False,False
f2-14,2,16,4,780,True,True,True,False
f2-16,2,16,4,1312,True,True,False,True
f2-17,2,16,4,161,False,True,False,False
f2-19,2,16,4,315,False,True,False,False
f2-20,2,16,4,595,False,True,False,True
f2-22,2,16,4,686,False,True,False,True
f2-23,2,16,4,315,False,True,False,False
f2-25,2,16,4,105,False,True,True,True
f2-26,2,16,4,1454,False,True,False,False
f2-28,2,16,4,1961,False,True,False,False
f2-29,2,16,4,252,False,True,False,False
f3-01,3,16,4,487,False,True,False,True
f3-02,3,16,4,48,False,True,False,True
f3-04,3,16,4,97,False,True,False,True
f3-05,3,16,4,-19,False,True,False,True
f3-07,3,16,4,315,False,True,False,True
f3-08,3,16,4,397,False,True,False,False
f3-10,3,16,4,393,False,True,False,True
f3-11,3,16,4,211,False,True,False,False
f3-13,3,16,4,-11,False,True,False,False
f3-14,3,16,4,372,False,True,False,False
f3-16,3,16,4,325,False,True,False,False
f3-17,3,16,4,979,False,True,False,False
f3-19,3,16,4,101,False,True,False,False
f3-20,3,16,4,511,False,True,False,True
f3-22,3,16,4,545,False,True,False,False
f3-23,3,16,4,696,False,True,False,True
f3-25,3,16,4,141,False,True,True,True
f3-26,3,16,4,103,True,True,False,True
f3-28,3,16,4,227,False,True,False,False
f3-29,3,16,4,77,False,True,False,False
